key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,slider.response,slider.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_2.order,file_name,Initials*,session,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,slider_3.response,slider_3.rt,slider_4.response,slider_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,images,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_3.order,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_4.order,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,trials_5.order,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,trials_6.order
,,,,,,,,,,,,,,,,,,,97_27.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.309799789,-0.338777661,1,0,0,,,10,0.161000013,1,0,28,26,1,27,97.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,39_12.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.293993678,-0.344046365,1,0,0,,,4,0.139999866,1,0,28,11,1,27,39.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,16_5.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.109589041,-0.332455216,1,0,0,,,6,0.167000055,1,0,28,4,1,27,16.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,23_9.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.318229715,-0.327186512,1,0,0,,,10,0.170000076,1,0,28,8,1,27,23.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,27_10.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.401475237,-0.340885142,1,0,0,,,3,0.173000097,1,0,28,9,1,27,27.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,20_7.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.278187566,-0.345100105,1,0,0,,,4,0.166000128,1,0,28,6,1,27,20.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,42_14.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.183350896,-0.336670179,1,0,0,,,9,0.167999983,1,0,28,13,1,27,42.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2_6.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.179135933,-0.340885142,1,0,0,,,5,0.167999983,1,0,28,5,1,27,2.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,107_2.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.191780822,-0.353530032,1,0,0,,,5,0.152999878,1,0,28,1,1,27,107.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,129_4.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.089567966,-0.338777661,1,0,0,,,8,0.16899991,1,0,28,3,1,27,129.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,88_24.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.087460485,-0.349315068,1,0,0,,,6,0.166999817,1,0,28,23,1,27,88.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,99_28.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.416227608,-0.344046365,1,0,0,,,3,0.165999889,1,0,28,27,1,27,99.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,89_25.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.323498419,-0.341938883,1,0,0,,,10,0.169000149,1,0,28,24,1,27,89.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3_11.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0,-0.330347734,1,0,0,,,7,0.165999889,1,0,28,10,1,27,3.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,47_17.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,-0.195995785,-0.327186512,1,0,0,,,5,0.171000004,1,0,28,16,1,27,47.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,71_22.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.305584826,-0.326132771,1,0,0,,,10,0.171000004,1,0,28,21,1,27,71.png,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1_1.png,BR,001,2020-02-03_21h26.36.195,trust_define_RK,3.2.3,Linux x86_64,60,IwAR0ufkhRNlPzGmeRwnS3GFQXb1ffFOhAfkoq168DtsFwO0XzMvnCbdPliys,,,0.007376185,-0.332455216,1,0,0,,,7,0.174000025,1,0,28,0,1,27,1.png,,,,,,,,,,,,,,,,,,,,,,,,,,
