key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,slider.response,slider.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_2.order,file_name,Initials*,session,date,expName,psychopyVersion,OS,frameRate,fbclid,key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,slider_3.response,slider_3.rt,slider_4.response,slider_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,images,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_3.order,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_4.order,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,trials_5.order,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,trials_6.order
,,,,,,,,,,,,,,,,,,,66_21.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.204629609,-0.348148173,1,0,0,,,5,0.207999945,,,,,,,66.png,,,,,,,,,,,,,,,,,,,,,1,0,28,20,1,27
,,,,,,,,,,,,,,,,,,,107_2.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.320370353,-0.350000025,1,0,0,,,4,0.207000017,,,,,,,107.png,,,,,,,,,,,,,,,,,,,,,1,0,28,1,1,27
,,,,,,,,,,,,,,,,,,,4_13.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.392592578,-0.350000025,1,0,0,,,3,0.198999882,,,,,,,4.png,,,,,,,,,,,,,,,,,,,,,1,0,28,12,1,27
,,,,,,,,,,,,,,,,,,,21_8.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.30740739,-0.345370396,1,0,0,,,4,0.208999872,,,,,,,21.png,,,,,,,,,,,,,,,,,,,,,1,0,28,7,1,27
,,,,,,,,,,,,,,,,,,,1_1.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.201851831,-0.33981484,1,0,0,,,5,0.200999975,,,,,,,1.png,,,,,,,,,,,,,,,,,,,,,1,0,28,0,1,27
,,,,,,,,,,,,,,,,,,,2_6.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.201851831,-0.33981484,1,0,0,,,5,0.194000006,,,,,,,2.png,,,,,,,,,,,,,,,,,,,,,1,0,28,5,1,27
,,,,,,,,,,,,,,,,,,,43_15.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.103703624,-0.354629712,1,0,0,,,6,0.207000017,,,,,,,43.png,,,,,,,,,,,,,,,,,,,,,1,0,28,14,1,27
,,,,,,,,,,,,,,,,,,,50_18.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.18611109,-0.350000025,1,0,0,,,5,0.203999996,,,,,,,50.png,,,,,,,,,,,,,,,,,,,,,1,0,28,17,1,27
,,,,,,,,,,,,,,,,,,,64_19.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.288888871,-0.334259284,1,0,0,,,4,0.205999851,,,,,,,64.png,,,,,,,,,,,,,,,,,,,,,1,0,28,18,1,27
,,,,,,,,,,,,,,,,,,,89_25.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.209259239,-0.337037062,1,0,0,,,5,0.210000038,,,,,,,89.png,,,,,,,,,,,,,,,,,,,,,1,0,28,24,1,27
,,,,,,,,,,,,,,,,,,,27_10.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.298148131,-0.341666692,1,0,0,,,4,0.203999996,,,,,,,27.png,,,,,,,,,,,,,,,,,,,,,1,0,28,9,1,27
,,,,,,,,,,,,,,,,,,,20_7.png,ND,001,2020-02-11_09h43.20.364,trust_define_RK,3.2.3,Win32,60,IwAR3cVukipiLSTecGVlpXsC1UsM4rKJ6Y3SP6RXy0i9lirhr2FmzkNc8LQFY,,,-0.38518517,-0.34444447,1,0,0,,,3,0.204999924,,,,,,,20.png,,,,,,,,,,,,,,,,,,,,,1,0,28,6,1,27
